full_date,pm2.5,temperature,pressure
2012-06-14,8.0,23.0,1004.0
2012-06-14,5.0,23.0,1004.0
2012-06-14,6.0,26.0,1004.0
2012-06-14,7.0,26.0,1004.0
2012-06-14,17.0,26.0,1004.0
2012-06-14,8.0,28.0,1003.0
2012-06-14,8.0,27.0,1003.0
2012-06-14,7.0,27.0,1003.0
2012-06-14,5.0,26.0,1003.0
2012-06-14,6.0,25.0,1004.0
2012-06-14,11.0,23.0,1005.0
2012-06-14,10.0,20.0,1005.0
2012-06-14,8.0,19.0,1006.0
2012-06-14,7.0,19.0,1007.0
2012-06-14,7.0,18.0,1007.0
2012-06-15,11.0,19.0,1007.0
2012-06-15,11.0,17.0,1007.0
2012-06-15,21.0,17.0,1007.0
2012-06-15,15.0,17.0,1007.0
2012-06-15,9.0,16.0,1007.0
2012-06-15,14.0,17.0,1007.0
2012-06-15,16.0,18.0,1007.0
2012-06-15,11.0,24.0,1007.0
2012-06-15,12.0,25.0,1007.0
2012-06-15,9.0,26.0,1007.0
2012-06-15,6.0,26.0,1007.0
2012-06-15,4.0,26.0,1007.0
2012-06-15,12.0,27.0,1007.0
2012-06-15,16.0,29.0,1006.0
2012-06-15,6.0,29.0,1006.0
2012-06-15,6.0,30.0,1005.0
2012-06-15,6.0,29.0,1005.0
2012-06-15,9.0,27.0,1005.0
2012-06-15,96.59604519774011,27.0,1005.0
2012-06-15,96.59604519774011,27.0,1005.0
2012-06-15,96.59604519774011,25.0,1006.0
2012-06-15,96.59604519774011,24.0,1006.0
2012-06-15,96.59604519774011,24.0,1006.0
2012-06-15,96.59604519774011,21.0,1006.0
2012-06-16,16.0,19.0,1006.0
2012-06-16,11.0,18.0,1006.0
2012-06-16,31.0,17.0,1006.0
2012-06-16,34.0,16.0,1006.0
2012-06-16,31.0,16.0,1006.0
2012-06-16,76.0,17.0,1006.0
2012-06-16,37.0,20.0,1006.0
2012-06-16,25.0,23.0,1007.0
2012-06-16,16.0,26.0,1006.0
2012-06-16,15.0,27.0,1006.0
2012-06-16,15.0,29.0,1005.0
2012-06-16,12.0,31.0,1005.0
2012-06-16,11.0,33.0,1004.0
2012-06-16,12.0,35.0,1003.0
2012-06-16,12.0,35.0,1002.0
2012-06-16,16.0,36.0,1002.0
2012-06-16,17.0,34.0,1001.0
2012-06-16,16.0,28.0,1003.0
2012-06-16,21.0,28.0,1002.0
2012-06-16,25.0,29.0,1003.0
2012-06-16,29.0,25.0,1003.0
2012-06-16,37.0,25.0,1005.0
2012-06-16,38.0,27.0,1004.0
2012-06-16,30.0,24.0,1004.0
2012-06-17,35.0,20.0,1004.0
2012-06-17,53.0,21.0,1004.0
2012-06-17,58.0,19.0,1004.0
2012-06-17,49.0,20.0,1004.0
2012-06-17,43.0,20.0,1003.0
2012-06-17,42.0,20.0,1004.0
2012-06-17,38.0,20.0,1004.0
2012-06-17,46.0,23.0,1004.0
2012-06-17,49.0,25.0,1004.0
2012-06-17,54.0,29.0,1003.0
2012-06-17,65.0,29.0,1003.0
2012-06-17,87.0,31.0,1002.0
2012-06-17,111.0,34.0,1002.0
2012-06-17,104.0,36.0,1001.0
2012-06-17,127.0,37.0,1000.0
2012-06-17,113.0,38.0,1000.0
2012-06-17,103.0,38.0,999.0
2012-06-17,96.0,37.0,1000.0
2012-06-17,96.0,37.0,999.0
2012-06-17,93.0,36.0,999.0
2012-06-17,96.0,35.0,999.0
2012-06-17,86.0,29.0,1000.0
2012-06-17,79.0,27.0,1001.0
2012-06-17,99.0,25.0,1001.0
2012-06-18,101.0,29.0,1001.0
2012-06-18,113.0,28.0,1001.0
2012-06-18,111.0,27.0,1001.0
2012-06-18,118.0,27.0,1000.0
2012-06-18,116.0,25.0,1001.0
2012-06-18,126.0,24.0,1001.0
2012-06-18,133.0,24.0,1004.0
2012-06-18,154.0,25.0,1003.0
2012-06-18,144.0,26.0,1004.0
2012-06-18,145.0,28.0,1003.0
2012-06-18,151.0,29.0,1003.0
2012-06-18,153.0,30.0,1002.0
2012-06-18,155.0,29.0,1003.0
2012-06-18,154.0,29.0,1002.0
2012-06-18,160.0,31.0,1002.0
2012-06-18,164.0,32.0,1001.0
2012-06-18,202.0,31.0,1001.0
2012-06-18,216.0,30.0,1001.0
2012-06-18,232.0,29.0,1000.0
2012-06-18,254.0,29.0,1002.0
2012-06-18,255.0,28.0,1001.0
2012-06-18,257.0,26.0,1003.0
2012-06-18,305.0,25.0,1003.0
2012-06-18,266.0,25.0,1003.0
2012-06-19,259.0,24.0,1002.0
2012-06-19,236.0,23.0,1003.0
2012-06-19,219.0,23.0,1002.0
2012-06-19,185.0,22.0,1002.0
2012-06-19,164.0,22.0,1002.0
2012-06-19,147.0,21.0,1002.0
2012-06-19,139.0,21.0,1002.0
2012-06-19,132.0,22.0,1002.0
2012-06-19,140.0,24.0,1003.0
2012-06-19,150.0,25.0,1002.0
2012-06-19,135.0,26.0,1002.0
2012-06-19,157.0,28.0,1001.0
2012-06-19,96.59604519774011,29.0,1000.0
2012-06-19,161.0,30.0,1000.0
2012-06-19,166.0,30.0,999.0
2012-06-19,208.0,30.0,998.0
2012-06-19,275.0,30.0,998.0
2012-06-19,259.0,28.0,998.0
2012-06-19,225.0,28.0,998.0
2012-06-19,204.0,27.0,999.0
2012-06-19,228.0,27.0,1001.0
2012-06-19,139.0,25.0,1001.0
2012-06-19,117.0,24.0,1001.0
2012-06-19,160.0,24.0,1001.0
2012-06-20,277.0,23.0,1002.0
2012-06-20,296.0,23.0,1002.0
2012-06-20,287.0,22.0,1002.0
2012-06-20,338.0,21.0,1002.0
2012-06-20,289.0,20.0,1002.0
2012-06-20,237.0,20.0,1002.0
2012-06-20,96.59604519774011,21.0,1003.0
2012-06-20,135.0,23.0,1003.0
2012-06-20,111.0,24.0,1003.0
2012-06-20,94.0,26.0,1003.0
2012-06-20,82.0,27.0,1003.0
2012-06-20,72.0,29.0,1003.0
2012-06-20,83.0,28.0,1003.0
2012-06-20,92.0,29.0,1003.0
2012-06-20,101.0,30.0,1002.0
2012-06-20,113.0,30.0,1001.0
2012-06-20,130.0,31.0,1001.0
2012-06-20,226.0,30.0,1001.0
2012-06-20,306.0,29.0,1001.0
2012-06-20,164.0,28.0,1001.0
2012-06-20,175.0,27.0,1002.0
2012-06-20,175.0,26.0,1003.0
2012-06-20,171.0,26.0,1004.0
2012-06-20,202.0,25.0,1004.0
2012-06-21,185.0,24.0,1004.0
2012-06-21,209.0,23.0,1004.0
2012-06-21,214.0,23.0,1004.0
2012-06-21,192.0,22.0,1004.0
2012-06-21,191.0,21.0,1004.0
2012-06-21,203.0,21.0,1005.0
2012-06-21,293.0,21.0,1005.0
2012-06-21,284.0,22.0,1005.0
2012-06-21,193.0,25.0,1005.0
2012-06-21,183.0,26.0,1005.0
2012-06-21,165.0,28.0,1005.0
2012-06-21,166.0,29.0,1005.0
2012-06-21,153.0,30.0,1004.0
2012-06-21,154.0,31.0,1003.0
2012-06-21,153.0,31.0,1003.0
2012-06-21,96.59604519774011,32.0,1002.0
2012-06-21,163.0,31.0,1001.0
2012-06-21,182.0,31.0,1001.0
2012-06-21,230.0,30.0,1002.0
2012-06-21,210.0,29.0,1001.0
2012-06-21,183.0,28.0,1003.0
2012-06-21,191.0,25.0,1004.0
2012-06-21,60.0,23.0,1005.0
2012-06-21,52.0,21.0,1004.0
2012-06-22,96.59604519774011,20.0,1004.0
2012-06-22,65.0,20.0,1004.0
2012-06-22,71.0,20.0,1004.0
2012-06-22,83.0,20.0,1004.0
2012-06-22,84.0,20.0,1004.0
2012-06-22,88.0,20.0,1004.0
2012-06-22,86.0,21.0,1004.0
2012-06-22,87.0,22.0,1005.0
2012-06-22,85.0,23.0,1005.0
2012-06-22,80.0,25.0,1005.0
2012-06-22,61.0,25.0,1005.0
2012-06-22,85.0,25.0,1005.0
2012-06-22,110.0,25.0,1005.0
2012-06-22,125.0,27.0,1004.0
2012-06-22,156.0,27.0,1004.0
2012-06-22,160.0,28.0,1003.0
2012-06-22,165.0,28.0,1002.0
2012-06-22,145.0,27.0,1002.0
2012-06-22,148.0,26.0,1002.0
2012-06-22,109.0,25.0,1004.0
2012-06-22,98.0,25.0,1003.0
2012-06-22,105.0,24.0,1003.0
2012-06-22,111.0,24.0,1004.0
2012-06-22,111.0,23.0,1004.0
2012-06-23,127.0,23.0,1004.0
2012-06-23,138.0,23.0,1003.0
2012-06-23,146.0,22.0,1003.0
2012-06-23,164.0,22.0,1003.0
2012-06-23,173.0,21.0,1002.0
2012-06-23,181.0,21.0,1002.0
2012-06-23,187.0,22.0,1003.0
2012-06-23,182.0,23.0,1003.0
2012-06-23,159.0,24.0,1003.0
2012-06-23,140.0,24.0,1003.0
2012-06-23,136.0,24.0,1003.0
2012-06-23,138.0,25.0,1003.0
2012-06-23,142.0,25.0,1002.0
2012-06-23,152.0,25.0,1002.0
2012-06-23,165.0,25.0,1002.0
2012-06-23,167.0,25.0,1001.0
2012-06-23,173.0,26.0,1001.0
2012-06-23,178.0,26.0,1000.0
2012-06-23,190.0,26.0,1001.0
2012-06-23,189.0,26.0,1001.0
2012-06-23,205.0,26.0,1002.0
2012-06-23,218.0,26.0,1002.0
2012-06-23,224.0,24.0,1003.0
2012-06-23,101.0,24.0,1002.0
2012-06-24,186.0,23.0,1002.0
2012-06-24,249.0,23.0,1002.0
2012-06-24,96.59604519774011,23.0,1001.0
2012-06-24,238.0,23.0,1001.0
2012-06-24,229.0,23.0,1001.0
2012-06-24,215.0,23.0,1001.0
2012-06-24,170.0,23.0,1002.0
2012-06-24,166.0,23.0,1002.0
2012-06-24,162.0,23.0,1002.0
2012-06-24,145.0,24.0,1002.0
2012-06-24,127.0,24.0,1002.0
2012-06-24,132.0,24.0,1002.0
2012-06-24,143.0,24.0,1003.0
2012-06-24,163.0,23.0,1002.0
2012-06-24,168.0,23.0,1002.0
2012-06-24,130.0,24.0,1002.0
2012-06-24,140.0,24.0,1002.0
2012-06-24,162.0,24.0,1002.0
2012-06-24,196.0,24.0,1002.0
2012-06-24,143.0,24.0,1003.0
2012-06-24,140.0,23.0,1003.0
2012-06-24,144.0,22.0,1004.0
2012-06-24,144.0,22.0,1004.0
2012-06-24,69.0,22.0,1004.0
2012-06-25,75.0,21.0,1004.0
2012-06-25,71.0,21.0,1004.0
2012-06-25,70.0,21.0,1005.0
2012-06-25,61.0,21.0,1005.0
2012-06-25,73.0,20.0,1005.0
2012-06-25,75.0,20.0,1005.0
2012-06-25,86.0,20.0,1005.0
2012-06-25,98.0,21.0,1006.0
2012-06-25,94.0,22.0,1006.0
2012-06-25,90.0,23.0,1006.0
2012-06-25,76.0,24.0,1006.0
2012-06-25,80.0,25.0,1006.0
2012-06-25,91.0,26.0,1006.0
2012-06-25,95.0,26.0,1006.0
2012-06-25,101.0,26.0,1005.0
2012-06-25,118.0,26.0,1005.0
2012-06-25,135.0,26.0,1006.0
2012-06-25,147.0,26.0,1006.0
2012-06-25,131.0,26.0,1005.0
2012-06-25,128.0,25.0,1006.0
2012-06-25,88.0,25.0,1007.0
2012-06-25,60.0,24.0,1007.0
2012-06-25,62.0,24.0,1008.0
2012-06-25,73.0,24.0,1008.0
2012-06-26,64.0,24.0,1008.0
2012-06-26,132.0,23.0,1008.0
2012-06-26,138.0,23.0,1008.0
2012-06-26,131.0,23.0,1008.0
2012-06-26,131.0,23.0,1009.0
2012-06-26,134.0,22.0,1009.0
2012-06-26,127.0,22.0,1010.0
2012-06-26,116.0,23.0,1010.0
2012-06-26,120.0,23.0,1010.0
2012-06-26,111.0,23.0,1011.0
2012-06-26,108.0,24.0,1011.0
2012-06-26,107.0,26.0,1010.0
2012-06-26,115.0,25.0,1010.0
2012-06-26,118.0,25.0,1010.0
2012-06-26,121.0,27.0,1010.0
2012-06-26,150.0,27.0,1009.0
2012-06-26,149.0,28.0,1009.0
2012-06-26,131.0,27.0,1009.0
2012-06-26,126.0,26.0,1010.0
2012-06-26,100.0,25.0,1010.0
2012-06-26,59.0,24.0,1011.0
2012-06-26,57.0,24.0,1011.0
2012-06-26,47.0,24.0,1012.0
2012-06-26,44.0,23.0,1012.0
2012-06-27,48.0,22.0,1012.0
2012-06-27,51.0,22.0,1012.0
2012-06-27,66.0,21.0,1012.0
2012-06-27,77.0,21.0,1012.0
2012-06-27,110.0,21.0,1013.0
2012-06-27,127.0,21.0,1013.0
2012-06-27,130.0,21.0,1013.0
2012-06-27,139.0,24.0,1014.0
2012-06-27,111.0,24.0,1014.0
2012-06-27,96.0,25.0,1013.0
2012-06-27,62.0,26.0,1013.0
2012-06-27,51.0,27.0,1013.0
2012-06-27,44.0,27.0,1012.0
2012-06-27,58.0,28.0,1012.0
2012-06-27,63.0,28.0,1011.0
2012-06-27,70.0,28.0,1011.0
2012-06-27,72.0,27.0,1011.0
2012-06-27,46.0,27.0,1011.0
2012-06-27,31.0,26.0,1010.0
2012-06-27,36.0,25.0,1011.0
2012-06-27,39.0,25.0,1011.0
2012-06-27,51.0,24.0,1011.0
2012-06-27,41.0,24.0,1012.0
2012-06-27,34.0,23.0,1012.0
2012-06-28,34.0,23.0,1011.0
2012-06-28,43.0,22.0,1011.0
2012-06-28,51.0,22.0,1011.0
2012-06-28,59.0,22.0,1011.0
2012-06-28,59.0,22.0,1010.0
2012-06-28,53.0,21.0,1010.0
2012-06-28,52.0,21.0,1011.0
2012-06-28,63.0,21.0,1011.0
2012-06-28,60.0,21.0,1011.0
2012-06-28,74.0,20.0,1011.0
2012-06-28,86.0,21.0,1011.0
2012-06-28,89.0,21.0,1011.0
2012-06-28,84.0,21.0,1010.0
2012-06-28,106.0,22.0,1010.0
2012-06-28,128.0,22.0,1009.0
2012-06-28,174.0,23.0,1009.0
2012-06-28,208.0,23.0,1008.0
2012-06-28,194.0,23.0,1008.0
2012-06-28,218.0,22.0,1008.0
2012-06-28,202.0,21.0,1008.0
2012-06-28,178.0,22.0,1008.0
2012-06-28,174.0,22.0,1008.0
2012-06-28,175.0,22.0,1008.0
2012-06-28,151.0,21.0,1008.0
2012-06-29,129.0,21.0,1007.0
2012-06-29,96.59604519774011,21.0,1007.0
2012-06-29,109.0,21.0,1006.0
2012-06-29,104.0,21.0,1005.0
2012-06-29,118.0,21.0,1005.0
2012-06-29,105.0,21.0,1005.0
2012-06-29,91.0,20.0,1005.0
2012-06-29,90.0,21.0,1005.0
2012-06-29,72.0,21.0,1006.0
2012-06-29,75.0,21.0,1005.0
2012-06-29,74.0,21.0,1005.0
2012-06-29,63.0,21.0,1005.0
2012-06-29,61.0,22.0,1004.0
2012-06-29,61.0,23.0,1004.0
2012-06-29,59.0,24.0,1004.0
2012-06-29,67.0,24.0,1003.0
2012-06-29,69.0,24.0,1003.0
2012-06-29,73.0,24.0,1003.0
2012-06-29,72.0,24.0,1003.0
2012-06-29,73.0,24.0,1004.0
2012-06-29,81.0,24.0,1004.0
2012-06-29,83.0,23.0,1004.0
2012-06-29,98.0,23.0,1004.0
2012-06-29,106.0,22.0,1004.0
2012-06-30,110.0,22.0,1004.0
2012-06-30,98.0,22.0,1004.0
2012-06-30,104.0,22.0,1004.0
2012-06-30,105.0,23.0,1004.0
2012-06-30,97.0,22.0,1004.0
2012-06-30,127.0,22.0,1004.0
2012-06-30,128.0,22.0,1004.0
2012-06-30,128.0,23.0,1004.0
2012-06-30,100.0,25.0,1004.0
2012-06-30,78.0,27.0,1004.0
2012-06-30,70.0,29.0,1004.0
2012-06-30,50.0,29.0,1004.0
2012-06-30,36.0,32.0,1003.0
2012-06-30,30.0,33.0,1003.0
2012-06-30,24.0,34.0,1002.0
2012-06-30,21.0,34.0,1002.0
2012-06-30,27.0,34.0,1001.0
2012-06-30,40.0,33.0,1001.0
2012-06-30,40.0,31.0,1001.0
2012-06-30,27.0,29.0,1002.0
2012-06-30,42.0,29.0,1002.0
2012-06-30,71.0,28.0,1002.0
2012-06-30,69.0,27.0,1002.0
2012-06-30,69.0,27.0,1002.0
2012-07-01,77.0,26.0,1002.0
2012-07-01,77.0,26.0,1002.0
2012-07-01,90.0,24.0,1001.0
2012-07-01,104.0,24.0,1001.0
2012-07-01,112.0,23.0,1001.0
2012-07-01,126.0,23.0,1001.0
2012-07-01,131.0,23.0,1001.0
2012-07-01,134.0,24.0,1001.0
2012-07-01,135.0,25.0,1000.0
2012-07-01,145.0,27.0,1000.0
2012-07-01,138.0,28.0,1000.0
2012-07-01,140.0,30.0,999.0
2012-07-01,137.0,32.0,998.0
2012-07-01,129.0,33.0,998.0
2012-07-01,80.74854651162791,33.0,997.0
2012-07-01,133.0,34.0,997.0
2012-07-01,140.0,34.0,996.0
2012-07-01,121.0,35.0,996.0
2012-07-01,122.0,35.0,996.0
2012-07-01,80.74854651162791,32.0,996.0
2012-07-01,120.0,30.0,997.0
2012-07-01,192.0,30.0,998.0
2012-07-01,199.0,29.0,998.0
2012-07-01,205.0,28.0,998.0
2012-07-02,200.0,28.0,999.0
2012-07-02,178.0,27.0,999.0
2012-07-02,104.0,26.0,1000.0
2012-07-02,84.0,25.0,1000.0
2012-07-02,61.0,22.0,1000.0
2012-07-02,38.0,21.0,1000.0
2012-07-02,27.0,23.0,1000.0
2012-07-02,17.0,26.0,1001.0
2012-07-02,17.0,28.0,1001.0
2012-07-02,19.0,31.0,1001.0
2012-07-02,12.0,32.0,1000.0
2012-07-02,9.0,32.0,999.0
2012-07-02,13.0,34.0,998.0
2012-07-02,13.0,34.0,997.0
2012-07-02,12.0,35.0,996.0
2012-07-02,19.0,35.0,996.0
2012-07-02,80.74854651162791,35.0,996.0
2012-07-02,16.0,34.0,995.0
2012-07-02,22.0,33.0,995.0
2012-07-02,21.0,32.0,996.0
2012-07-02,24.0,32.0,996.0
2012-07-02,27.0,29.0,997.0
2012-07-02,22.0,29.0,997.0
2012-07-02,23.0,30.0,997.0
2012-07-03,33.0,25.0,997.0
2012-07-03,45.0,23.0,996.0
2012-07-03,48.0,23.0,996.0
2012-07-03,51.0,21.0,996.0
2012-07-03,45.0,21.0,996.0
2012-07-03,48.0,20.0,997.0
2012-07-03,35.0,22.0,997.0
2012-07-03,80.74854651162791,25.0,997.0
2012-07-03,29.0,29.0,997.0
2012-07-03,21.0,30.0,997.0
2012-07-03,20.0,32.0,997.0
2012-07-03,16.0,33.0,997.0
2012-07-03,18.0,34.0,996.0
2012-07-03,18.0,35.0,996.0
2012-07-03,15.0,35.0,995.0
2012-07-03,26.0,35.0,995.0
2012-07-03,22.0,35.0,995.0
2012-07-03,20.0,34.0,995.0
2012-07-03,24.0,33.0,995.0
2012-07-03,22.0,32.0,996.0
2012-07-03,24.0,31.0,996.0
2012-07-03,33.0,30.0,997.0
2012-07-03,42.0,30.0,997.0
2012-07-03,103.0,28.0,998.0
2012-07-04,115.0,27.0,999.0
2012-07-04,60.0,27.0,999.0
2012-07-04,45.0,26.0,1000.0
2012-07-04,60.0,26.0,1000.0
2012-07-04,69.0,25.0,999.0
2012-07-04,87.0,24.0,1000.0
2012-07-04,91.0,24.0,1000.0
2012-07-04,114.0,26.0,1001.0
2012-07-04,96.0,27.0,1001.0
2012-07-04,97.0,28.0,1001.0
2012-07-04,81.0,29.0,1001.0
2012-07-04,81.0,30.0,1001.0
2012-07-04,83.0,31.0,1001.0
2012-07-04,88.0,31.0,1000.0
2012-07-04,85.0,31.0,1000.0
2012-07-04,95.0,31.0,1000.0
2012-07-04,114.0,31.0,1000.0
2012-07-04,80.74854651162791,29.0,1000.0
2012-07-04,106.0,29.0,1000.0
2012-07-04,105.0,28.0,1001.0
2012-07-04,98.0,27.0,1002.0
2012-07-04,89.0,27.0,1002.0
2012-07-04,83.0,26.0,1003.0
2012-07-04,68.0,25.0,1003.0
2012-07-05,77.0,24.0,1003.0
2012-07-05,75.0,24.0,1003.0
2012-07-05,78.0,23.0,1002.0
2012-07-05,86.0,23.0,1002.0
2012-07-05,94.0,22.0,1002.0
2012-07-05,93.0,22.0,1002.0
2012-07-05,85.0,23.0,1002.0
2012-07-05,77.0,23.0,1003.0
2012-07-05,73.0,24.0,1003.0
2012-07-05,105.0,24.0,1003.0
2012-07-05,89.0,25.0,1004.0
2012-07-05,93.0,25.0,1004.0
2012-07-05,97.0,26.0,1004.0
2012-07-05,92.0,27.0,1004.0
2012-07-05,96.0,27.0,1003.0
2012-07-05,109.0,26.0,1003.0
2012-07-05,109.0,26.0,1002.0
2012-07-05,110.0,27.0,1002.0
2012-07-05,132.0,26.0,1002.0
2012-07-05,149.0,26.0,1003.0
2012-07-05,133.0,25.0,1004.0
2012-07-05,124.0,25.0,1005.0
2012-07-05,122.0,22.0,1004.0
2012-07-05,32.0,22.0,1002.0
2012-07-06,34.0,21.0,1003.0
2012-07-06,46.0,21.0,1003.0
2012-07-06,47.0,22.0,1002.0
2012-07-06,53.0,22.0,1002.0
2012-07-06,55.0,22.0,1003.0
2012-07-06,52.0,22.0,1003.0
2012-07-06,52.0,22.0,1003.0
2012-07-06,56.0,22.0,1003.0
2012-07-06,59.0,23.0,1003.0
2012-07-06,90.0,24.0,1003.0
2012-07-06,112.0,25.0,1003.0
2012-07-06,123.0,26.0,1003.0
2012-07-06,133.0,26.0,1002.0
2012-07-06,155.0,25.0,1003.0
2012-07-06,153.0,24.0,1003.0
2012-07-06,159.0,25.0,1002.0
2012-07-06,168.0,25.0,1002.0
2012-07-06,179.0,25.0,1002.0
2012-07-06,199.0,25.0,1002.0
2012-07-06,184.0,25.0,1002.0
2012-07-06,194.0,24.0,1002.0
2012-07-06,188.0,24.0,1002.0
2012-07-06,189.0,24.0,1002.0
2012-07-06,179.0,24.0,1002.0
2012-07-07,184.0,24.0,1002.0
2012-07-07,177.0,24.0,1002.0
2012-07-07,180.0,24.0,1002.0
2012-07-07,180.0,24.0,1002.0
2012-07-07,183.0,24.0,1002.0
2012-07-07,187.0,23.0,1002.0
2012-07-07,177.0,23.0,1002.0
2012-07-07,179.0,24.0,1002.0
2012-07-07,183.0,25.0,1003.0
2012-07-07,173.0,26.0,1002.0
2012-07-07,175.0,27.0,1002.0
2012-07-07,168.0,28.0,1002.0
2012-07-07,178.0,28.0,1002.0
2012-07-07,157.0,29.0,1001.0
2012-07-07,110.0,31.0,1001.0
2012-07-07,97.0,30.0,1001.0
2012-07-07,90.0,31.0,1000.0
2012-07-07,103.0,30.0,1000.0
2012-07-07,105.0,30.0,1000.0
2012-07-07,134.0,29.0,1000.0
2012-07-07,210.0,29.0,1001.0
2012-07-07,232.0,28.0,1001.0
2012-07-07,167.0,27.0,1001.0
2012-07-07,163.0,27.0,1002.0
2012-07-08,171.0,26.0,1002.0
2012-07-08,152.0,25.0,1001.0
2012-07-08,136.0,25.0,1001.0
2012-07-08,149.0,25.0,1001.0
2012-07-08,163.0,24.0,1001.0
2012-07-08,169.0,25.0,1002.0
2012-07-08,177.0,25.0,1002.0
2012-07-08,184.0,26.0,1002.0
2012-07-08,186.0,26.0,1002.0
2012-07-08,185.0,26.0,1003.0
2012-07-08,174.0,26.0,1003.0
2012-07-08,152.0,28.0,1003.0
2012-07-08,145.0,29.0,1002.0
2012-07-08,135.0,31.0,1002.0
2012-07-08,120.0,31.0,1001.0
2012-07-08,130.0,31.0,1002.0
2012-07-08,139.0,29.0,1001.0
2012-07-08,113.0,28.0,1001.0
2012-07-08,113.0,27.0,1002.0
2012-07-08,119.0,27.0,1002.0
2012-07-08,122.0,27.0,1002.0
2012-07-08,125.0,26.0,1003.0
2012-07-08,115.0,26.0,1002.0
2012-07-08,109.0,26.0,1002.0
2012-07-09,115.0,25.0,1002.0
2012-07-09,103.0,24.0,1002.0
2012-07-09,101.0,24.0,1002.0
2012-07-09,95.0,24.0,1002.0
2012-07-09,95.0,24.0,1002.0
2012-07-09,92.0,24.0,1002.0
2012-07-09,110.0,24.0,1003.0
2012-07-09,122.0,24.0,1002.0
2012-07-09,127.0,25.0,1003.0
2012-07-09,122.0,25.0,1003.0
2012-07-09,110.0,25.0,1003.0
2012-07-09,104.0,25.0,1003.0
2012-07-09,103.0,27.0,1003.0
2012-07-09,107.0,28.0,1002.0
2012-07-09,106.0,28.0,1002.0
2012-07-09,89.0,28.0,1002.0
2012-07-09,96.0,27.0,1001.0
2012-07-09,90.0,27.0,1001.0
2012-07-09,92.0,26.0,1001.0
2012-07-09,94.0,26.0,1001.0
2012-07-09,73.0,25.0,1001.0
2012-07-09,72.0,25.0,1002.0
2012-07-09,47.0,25.0,1002.0
2012-07-09,60.0,24.0,1002.0
2012-07-10,62.0,24.0,1001.0
2012-07-10,66.0,24.0,1001.0
2012-07-10,73.0,24.0,1000.0
2012-07-10,61.0,24.0,1000.0
2012-07-10,52.0,24.0,999.0
2012-07-10,48.0,24.0,999.0
2012-07-10,47.0,24.0,999.0
2012-07-10,52.0,26.0,998.0
2012-07-10,42.0,27.0,998.0
2012-07-10,33.0,29.0,998.0
2012-07-10,35.0,29.0,997.0
2012-07-10,35.0,30.0,996.0
2012-07-10,36.0,32.0,996.0
2012-07-10,30.0,31.0,995.0
2012-07-10,46.0,32.0,994.0
2012-07-10,53.0,32.0,993.0
2012-07-10,63.0,32.0,992.0
2012-07-10,67.0,31.0,993.0
2012-07-10,56.0,30.0,994.0
2012-07-10,56.0,22.0,995.0
2012-07-10,22.0,22.0,995.0
2012-07-10,20.0,23.0,995.0
2012-07-10,33.0,23.0,996.0
2012-07-10,43.0,22.0,995.0
2012-07-11,25.0,23.0,995.0
2012-07-11,33.0,23.0,995.0
2012-07-11,45.0,23.0,994.0
2012-07-11,54.0,22.0,994.0
2012-07-11,49.0,21.0,994.0
2012-07-11,47.0,21.0,995.0
2012-07-11,61.0,21.0,995.0
2012-07-11,79.0,22.0,995.0
2012-07-11,86.0,22.0,995.0
2012-07-11,101.0,24.0,995.0
2012-07-11,96.0,26.0,995.0
2012-07-11,95.0,27.0,994.0
2012-07-11,87.0,28.0,994.0
2012-07-11,65.0,30.0,993.0
2012-07-11,76.0,29.0,994.0
2012-07-11,80.0,29.0,993.0
2012-07-11,87.0,31.0,993.0
2012-07-11,88.0,31.0,993.0
2012-07-11,94.0,29.0,994.0
2012-07-11,61.0,25.0,995.0
2012-07-11,47.0,24.0,995.0
2012-07-11,29.0,25.0,995.0
2012-07-11,24.0,23.0,996.0
2012-07-11,28.0,23.0,996.0
2012-07-12,28.0,23.0,996.0
2012-07-12,20.0,22.0,996.0
2012-07-12,19.0,23.0,996.0
2012-07-12,25.0,22.0,996.0
2012-07-12,19.0,22.0,997.0
2012-07-12,27.0,21.0,997.0
2012-07-12,19.0,22.0,997.0
2012-07-12,24.0,24.0,998.0
2012-07-12,20.0,26.0,998.0
2012-07-12,20.0,27.0,998.0
2012-07-12,55.0,29.0,998.0
2012-07-12,57.0,29.0,998.0
2012-07-12,35.0,31.0,998.0
2012-07-12,35.0,32.0,997.0
2012-07-12,20.0,29.0,998.0
2012-07-12,13.0,31.0,997.0
2012-07-12,9.0,32.0,997.0
2012-07-12,9.0,32.0,997.0
2012-07-12,16.0,28.0,998.0
2012-07-12,14.0,27.0,999.0
2012-07-12,80.74854651162791,27.0,999.0
2012-07-12,80.74854651162791,27.0,1001.0
2012-07-12,17.0,26.0,1002.0
2012-07-12,16.0,25.0,1002.0
2012-07-13,29.0,25.0,1002.0
2012-07-13,26.0,23.0,1002.0
2012-07-13,18.0,23.0,1002.0
2012-07-13,17.0,23.0,1002.0
2012-07-13,31.0,22.0,1003.0
2012-07-13,25.0,22.0,1003.0
2012-07-13,33.0,23.0,1003.0
2012-07-13,25.0,24.0,1004.0
2012-07-13,22.0,26.0,1004.0
2012-07-13,15.0,27.0,1005.0
2012-07-13,10.0,28.0,1005.0
2012-07-13,8.0,29.0,1005.0
2012-07-13,7.0,30.0,1004.0
2012-07-13,11.0,30.0,1004.0
